location_id,start_month,end_month,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
665808,6,6,1,141,8,species,Downy serviceberry,Amelanchier arborea,
606848,5,8,1,96,8,species,Black mulberry,Morus nigra,
620180,8,10,7,68,8,species,Almond,Prunus amygdalus,"Prunus dulcis, Amygdalus communis, Amygdalus dulcis"
620180,8,10,7,73,6,genus,Walnut,Juglans,
620180,8,10,7,62,7,multispecies,Cherry,Prunus,
620180,8,10,7,1,7,multispecies,Plum,Prunus,
620180,8,10,7,16,6,genus,Grape,Vitis,
620180,8,10,7,15,6,genus,Pear,Pyrus,
620180,8,10,7,14,8,species,Apple,Malus pumila,Malus domestica
667464,7,8,1,79,8,species,Apricot,Prunus armeniaca,
666923,9,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
616959,9,10,4,114,6,genus,Apple,Malus,
616959,9,10,4,82,6,genus,Rose,Rosa,
616959,9,10,4,388,8,species,Blackthorn,Prunus spinosa,
616959,9,10,4,74,6,genus,Elderberry,Sambucus,
666660,6,6,1,92,6,genus,Mulberry,Morus,
666993,6,9,2,62,7,multispecies,Cherry,Prunus,
666993,6,9,2,14,8,species,Apple,Malus pumila,Malus domestica
568331,8,9,1,48,7,multispecies,Blackberry,Rubus,
593980,8,9,1,1,7,multispecies,Plum,Prunus,
606934,1,6,1,61,8,species,Tomato,Solanum lycopersicum,
611285,8,,1,388,8,species,Blackthorn,Prunus spinosa,
611321,8,8,1,14,8,species,Apple,Malus pumila,Malus domestica
620203,10,10,1,70,6,genus,Chestnut,Castanea,
666352,6,7,1,115,6,genus,Serviceberry,Amelanchier,
619540,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
656819,9,10,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
657292,10,11,1,111,8,species,Black walnut,Juglans nigra,
595257,9,9,1,70,6,genus,Chestnut,Castanea,
656841,8,9,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
616600,9,10,1,246,8,species,American persimmon,Diospyros virginiana,
606090,4,6,1,98,7,multispecies,Dewberry,Rubus,
570528,3,5,1,14,8,species,Apple,Malus pumila,Malus domestica
594099,8,9,1,48,7,multispecies,Blackberry,Rubus,
666965,6,7,1,96,8,species,Black mulberry,Morus nigra,
607486,8,9,1,48,7,multispecies,Blackberry,Rubus,
607664,8,,1,48,7,multispecies,Blackberry,Rubus,
606424,6,7,1,92,6,genus,Mulberry,Morus,
666959,6,7,1,96,8,species,Black mulberry,Morus nigra,
607129,9,2,1,23,8,species,Mandarin,Citrus reticulata,
665881,6,7,1,92,6,genus,Mulberry,Morus,
666920,9,10,1,363,8,species,Sweet chestnut,Castanea sativa,
607210,6,7,1,92,6,genus,Mulberry,Morus,
667075,7,7,1,99,6,genus,Mint,Mentha,
607727,8,9,1,114,6,genus,Apple,Malus,
666897,8,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
667446,6,6,1,92,6,genus,Mulberry,Morus,
595260,8,9,1,48,7,multispecies,Blackberry,Rubus,
659836,6,7,1,406,8,species,Japanese plum,Prunus salicina,
606093,5,7,1,18,8,species,Loquat,Eriobotrya japonica,
666918,9,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
657083,8,9,1,186,8,species,Chokecherry,Prunus virginiana,
667394,8,9,1,15,6,genus,Pear,Pyrus,
606652,9,10,1,120,6,genus,Hazel,Corylus,
606692,6,9,6,729,9,subspecies,Brussels sprout,Brassica oleracea var. gemmifera,
606692,6,9,6,721,9,subspecies,Broccoli,Brassica oleracea var. italica,
606692,6,9,6,689,9,subspecies,Chard,Beta vulgaris subsp. cicla,
606692,6,9,6,61,8,species,Tomato,Solanum lycopersicum,
606692,6,9,6,552,8,species,Garden lettuce,Lactuca sativa,
666919,6,7,1,97,8,species,White mulberry,Morus alba,Morus tatarica
607669,8,,1,48,7,multispecies,Blackberry,Rubus,
657172,10,11,2,15,6,genus,Pear,Pyrus,
657172,10,11,2,14,8,species,Apple,Malus pumila,Malus domestica
606752,7,8,4,195,0,polyphyletic,Huckleberry,Ericaceae,
606752,7,8,4,115,6,genus,Serviceberry,Amelanchier,
606752,7,8,4,230,8,species,Salmonberry,Rubus spectabilis,
606752,7,8,4,196,8,species,Thimbleberry,Rubus parviflorus,
666292,5,6,1,62,7,multispecies,Cherry,Prunus,
666767,5,12,7,48,7,multispecies,Blackberry,Rubus,
666767,5,12,7,126,8,species,Gooseberry,Ribes uva-crispa,
666767,5,12,7,10,8,species,Rosemary,Rosmarinus officinalis,
666767,5,12,7,17,6,genus,Lavender,Lavandula,
666767,5,12,7,14,8,species,Apple,Malus pumila,Malus domestica
666767,5,12,7,88,7,multispecies,Blueberry,Vaccinium,
666767,5,12,7,122,7,multispecies,Raspberry,Rubus,
609739,7,9,1,1,7,multispecies,Plum,Prunus,
667296,8,9,1,16,6,genus,Grape,Vitis,
659774,8,,1,1,7,multispecies,Plum,Prunus,
619542,5,6,1,16,6,genus,Grape,Vitis,
606358,6,7,1,96,8,species,Black mulberry,Morus nigra,
657267,7,9,1,79,8,species,Apricot,Prunus armeniaca,
660022,6,6,1,115,6,genus,Serviceberry,Amelanchier,
664623,7,8,1,445,6,genus,Fig,Ficus,
665816,6,6,1,141,8,species,Downy serviceberry,Amelanchier arborea,
606071,8,9,1,48,7,multispecies,Blackberry,Rubus,
616573,9,11,2,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
616573,9,11,2,15,6,genus,Pear,Pyrus,
666149,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
666348,8,8,1,88,7,multispecies,Blueberry,Vaccinium,
666096,1,4,1,3,8,species,Orange,Citrus x sinensis,
667071,8,9,1,441,8,species,European plum,Prunus domestica,
666956,6,7,1,96,8,species,Black mulberry,Morus nigra,
616574,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
606745,7,,1,123,7,multispecies,Black raspberry,Rubus,
606789,7,9,1,48,7,multispecies,Blackberry,Rubus,
659933,6,8,1,96,8,species,Black mulberry,Morus nigra,
607299,7,9,1,48,7,multispecies,Blackberry,Rubus,
619543,9,,1,15,6,genus,Pear,Pyrus,
607417,7,9,1,48,7,multispecies,Blackberry,Rubus,
607825,8,,1,48,7,multispecies,Blackberry,Rubus,
666035,3,5,1,96,8,species,Black mulberry,Morus nigra,
595093,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
594186,7,8,2,48,7,multispecies,Blackberry,Rubus,
594186,7,8,2,196,8,species,Thimbleberry,Rubus parviflorus,
665798,8,10,1,116,8,species,Pawpaw,Asimina triloba,
1064222,6,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1064223,6,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1064224,6,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1064226,5,6,1,92,6,genus,Mulberry,Morus,
1064228,5,6,1,92,6,genus,Mulberry,Morus,
1064229,5,6,1,96,8,species,Black mulberry,Morus nigra,
1064230,5,6,1,92,6,genus,Mulberry,Morus,
1064231,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064232,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064234,8,9,1,73,6,genus,Walnut,Juglans,
1064236,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1064240,6,6,1,96,8,species,Black mulberry,Morus nigra,
1064252,6,0,1,123,7,multispecies,Black raspberry,Rubus,
1064253,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064254,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064260,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1064261,9,11,1,114,6,genus,Apple,Malus,
1064267,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1064268,2,8,1,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
1064270,7,9,1,48,7,multispecies,Blackberry,Rubus,
1064271,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1064273,7,9,2,26,7,multispecies,Lime,Citrus,
1064273,7,9,2,114,6,genus,Apple,Malus,
1064274,7,8,2,126,8,species,Gooseberry,Ribes uva-crispa,
1064274,7,8,2,48,7,multispecies,Blackberry,Rubus,
1064278,7,9,1,96,8,species,Black mulberry,Morus nigra,
1064276,6,,1,121,8,species,Sour cherry,Prunus cerasus,
1064277,6,8,1,115,6,genus,Serviceberry,Amelanchier,
1064279,7,8,1,1,7,multispecies,Plum,Prunus,
1064291,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1064293,5,6,1,92,6,genus,Mulberry,Morus,
1064294,5,6,1,92,6,genus,Mulberry,Morus,
1064290,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1064288,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1064325,9,11,1,144,6,genus,Hickory,Carya,
1064327,5,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1064328,5,7,1,96,8,species,Black mulberry,Morus nigra,
1064330,5,7,1,96,8,species,Black mulberry,Morus nigra,
1064333,5,7,1,88,7,multispecies,Blueberry,Vaccinium,
1064322,2,4,1,18,8,species,Loquat,Eriobotrya japonica,
1064334,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
1064335,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
1064336,2,4,1,18,8,species,Loquat,Eriobotrya japonica,
1064337,2,4,1,303,8,species,Jelly palm,Butia capitata,"Butia odorata, Cocos capitata"
1064348,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1064360,5,6,1,1336,6,genus,Asparagus,Asparagus,
1064361,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064363,5,5,1,110,8,species,Black locust,Robinia pseudoacacia,
1064364,6,7,1,96,8,species,Black mulberry,Morus nigra,
1064365,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1064366,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1064367,6,7,1,62,7,multispecies,Cherry,Prunus,
1064368,6,7,1,92,6,genus,Mulberry,Morus,
1064369,4,5,1,1766,8,species,Dryad's saddle,Polyporus squamosus,
1064351,7,9,2,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1064351,7,9,2,14,8,species,Apple,Malus pumila,Malus domestica
1064356,6,7,1,92,6,genus,Mulberry,Morus,
1064371,9,2,1,114,6,genus,Apple,Malus,
1064372,4,11,1,542,8,species,Wild garlic,Allium ursinum,
1064373,9,11,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1064375,6,6,1,1167,8,species,Common frangipani,Plumeria rubra,
1064379,6,6,1,96,8,species,Black mulberry,Morus nigra,
1064377,9,10,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1064378,6,6,1,96,8,species,Black mulberry,Morus nigra,
1063975,6,7,2,173,8,species,Red mulberry,Morus rubra,
1063975,6,7,2,121,8,species,Sour cherry,Prunus cerasus,
1064380,6,7,2,1426,8,species,Black raspberry,Rubus occidentalis,
1064380,6,7,2,121,8,species,Sour cherry,Prunus cerasus,
1064389,9,10,1,73,6,genus,Walnut,Juglans,
1064390,6,7,1,62,7,multispecies,Cherry,Prunus,
1064391,6,7,1,62,7,multispecies,Cherry,Prunus,
1064374,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1064393,6,8,1,445,6,genus,Fig,Ficus,
1064402,12,2,1,1585,8,species,Tangerine,Citrus tangerina,
1064412,6,10,1,1771,8,species,Frost grape,Vitis riparia,
1064413,6,9,1,122,7,multispecies,Raspberry,Rubus,
1064419,7,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1064440,6,,1,92,6,genus,Mulberry,Morus,
1064443,6,7,2,206,8,species,Lemon balm,Melissa officinalis,
1064443,6,7,2,854,6,genus,Mullein,Verbascum,
1064441,6,,1,92,6,genus,Mulberry,Morus,
1063886,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1064233,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1064388,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1064062,7,11,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1064370,4,5,1,1766,8,species,Dryad's saddle,Polyporus squamosus,
1064446,7,7,1,62,7,multispecies,Cherry,Prunus,
1064456,5,6,1,18,8,species,Loquat,Eriobotrya japonica,
1064449,6,7,2,97,8,species,White mulberry,Morus alba,Morus tatarica
1064449,6,7,2,99,6,genus,Mint,Mentha,
1064448,6,7,1,14,8,species,Apple,Malus pumila,Malus domestica
1064455,5,10,5,1779,0,polyphyletic,Thistle,,
1064455,5,10,5,232,8,species,Stinging nettle,Urtica dioica,
1064455,5,10,5,90,6,genus,Dandelion,Taraxacum,
1064455,5,10,5,48,7,multispecies,Blackberry,Rubus,
1064455,5,10,5,74,6,genus,Elderberry,Sambucus,
1064458,6,8,1,1,7,multispecies,Plum,Prunus,
1064464,7,,1,92,6,genus,Mulberry,Morus,
1064465,8,,1,753,9,subspecies,Concord grape,Vitis labrusca 'Concord',
1064466,7,,1,123,7,multispecies,Black raspberry,Rubus,
1064467,7,,1,48,7,multispecies,Blackberry,Rubus,
1064468,7,,1,123,7,multispecies,Black raspberry,Rubus,
1064469,10,,1,223,7,multispecies,Cranberry,Vaccinium,
1064470,7,,1,92,6,genus,Mulberry,Morus,
1064471,8,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1064473,6,,1,115,6,genus,Serviceberry,Amelanchier,
1064668,7,8,1,1,7,multispecies,Plum,Prunus,
1064669,7,8,1,1,7,multispecies,Plum,Prunus,
1064672,6,7,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1064680,8,10,1,1,7,multispecies,Plum,Prunus,
1064681,8,10,1,1,7,multispecies,Plum,Prunus,
1064703,7,10,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1064704,7,10,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1064705,7,10,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1064706,7,10,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1064707,7,10,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1064729,6,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1064730,6,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1064746,6,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
606331,8,9,1,16,6,genus,Grape,Vitis,
1064923,5,6,1,149,6,genus,Nettle,Urtica,
1064998,1,3,1,96,8,species,Black mulberry,Morus nigra,
1065043,10,12,1,59,8,species,Olive,Olea europaea,
1065030,7,9,1,48,7,multispecies,Blackberry,Rubus,
1065031,8,9,1,1,7,multispecies,Plum,Prunus,
1065032,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065051,5,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1065037,6,7,1,96,8,species,Black mulberry,Morus nigra,
1065041,10,12,1,59,8,species,Olive,Olea europaea,
1065042,8,9,1,445,6,genus,Fig,Ficus,
1065044,5,6,1,96,8,species,Black mulberry,Morus nigra,
1065045,9,10,1,13,8,species,Pomegranate,Punica granatum,
1065046,8,9,1,445,6,genus,Fig,Ficus,
1065047,9,10,1,13,8,species,Pomegranate,Punica granatum,
1065048,9,10,1,13,8,species,Pomegranate,Punica granatum,
1065049,10,12,1,59,8,species,Olive,Olea europaea,
1065050,5,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1065065,7,7,1,168,8,species,Black cherry,Prunus serotina,
1065052,5,6,1,18,8,species,Loquat,Eriobotrya japonica,
1065035,7,9,1,74,6,genus,Elderberry,Sambucus,
1065054,10,12,1,59,8,species,Olive,Olea europaea,
1065056,8,9,1,445,6,genus,Fig,Ficus,
1065057,10,12,1,59,8,species,Olive,Olea europaea,
1065102,3,4,1,173,8,species,Red mulberry,Morus rubra,
1065060,8,10,1,280,8,species,Japanese persimmon,Diospyros kaki,
666972,5,6,1,62,7,multispecies,Cherry,Prunus,
1065063,7,7,1,62,7,multispecies,Cherry,Prunus,
1065062,7,7,1,168,8,species,Black cherry,Prunus serotina,
1065064,7,7,1,168,8,species,Black cherry,Prunus serotina,
1065066,7,7,1,62,7,multispecies,Cherry,Prunus,
1065168,7,9,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065088,6,8,1,1426,8,species,Black raspberry,Rubus occidentalis,
1065096,7,,1,173,8,species,Red mulberry,Morus rubra,
1065097,7,8,1,1426,8,species,Black raspberry,Rubus occidentalis,
1065098,7,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1065105,6,7,1,52,8,species,Peach,Prunus persica,
1065095,6,6,1,141,8,species,Downy serviceberry,Amelanchier arborea,
1065089,6,9,1,14,8,species,Apple,Malus pumila,Malus domestica
804771,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065169,7,8,1,62,7,multispecies,Cherry,Prunus,
1065171,8,9,1,144,6,genus,Hickory,Carya,
1065120,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065121,6,7,1,92,6,genus,Mulberry,Morus,
1065122,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065124,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065125,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065126,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065144,6,9,1,96,8,species,Black mulberry,Morus nigra,
1065145,6,7,1,105,6,genus,Strawberry,Fragaria,
1065150,6,7,1,123,7,multispecies,Black raspberry,Rubus,
1065081,6,8,3,1678,8,species,Spotted jewelweed,Impatiens capensis,"Impatiens biflora, Impatiens fulva"
1065081,6,8,3,48,7,multispecies,Blackberry,Rubus,
1065081,6,8,3,1426,8,species,Black raspberry,Rubus occidentalis,
1065154,9,11,1,111,8,species,Black walnut,Juglans nigra,
1065155,9,11,1,111,8,species,Black walnut,Juglans nigra,
1065239,7,9,1,73,6,genus,Walnut,Juglans,
1065159,7,,1,285,6,genus,Stone fruit,Prunus,
1065036,7,9,1,74,6,genus,Elderberry,Sambucus,
1065161,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065162,7,9,1,98,7,multispecies,Dewberry,Rubus,
1065164,7,8,1,62,7,multispecies,Cherry,Prunus,
1065165,7,8,1,445,6,genus,Fig,Ficus,
1065166,7,8,1,62,7,multispecies,Cherry,Prunus,
1065167,7,8,1,62,7,multispecies,Cherry,Prunus,
1065170,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065174,6,,1,115,6,genus,Serviceberry,Amelanchier,
1065175,6,,1,115,6,genus,Serviceberry,Amelanchier,
1065177,6,7,1,48,7,multispecies,Blackberry,Rubus,
1065182,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065191,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1065192,6,6,1,96,8,species,Black mulberry,Morus nigra,
1065193,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065211,6,9,1,445,6,genus,Fig,Ficus,
1065216,8,10,1,48,7,multispecies,Blackberry,Rubus,
1065480,10,12,1,59,8,species,Olive,Olea europaea,
1063630,2,3,1,388,8,species,Blackthorn,Prunus spinosa,
610430,7,8,1,62,7,multispecies,Cherry,Prunus,
2632,10,,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
567824,9,,1,15,6,genus,Pear,Pyrus,
660210,9,10,1,92,6,genus,Mulberry,Morus,
610427,8,9,1,62,7,multispecies,Cherry,Prunus,
657095,7,8,1,62,7,multispecies,Cherry,Prunus,
610414,9,9,1,48,7,multispecies,Blackberry,Rubus,
660129,1,3,1,468,8,species,Bunya pine,Araucaria bidwillii,
2077,8,8,1,52,8,species,Peach,Prunus persica,
241828,9,,1,118,8,species,Kousa dogwood,Cornus kousa,Benthamidia kousa
606892,5,5,1,115,6,genus,Serviceberry,Amelanchier,
2316,6,7,1,62,7,multispecies,Cherry,Prunus,
3220,6,7,1,121,8,species,Sour cherry,Prunus cerasus,
3566,8,9,2,48,7,multispecies,Blackberry,Rubus,
3566,8,9,2,172,6,genus,Hawthorn,Crataegus,
606881,10,10,1,12,7,multispecies,Persimmon,Diospyros,
610132,5,,1,74,6,genus,Elderberry,Sambucus,
2659,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
569809,12,12,1,275,8,species,Carob,Ceratonia siliqua,
569884,12,12,1,79,8,species,Apricot,Prunus armeniaca,
610384,7,7,1,441,8,species,European plum,Prunus domestica,
610906,7,,1,1,7,multispecies,Plum,Prunus,
1913,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
660152,2,6,1,76,6,genus,Guava,Psidium,
594954,3,4,1,73,6,genus,Walnut,Juglans,
1732,4,5,1,92,6,genus,Mulberry,Morus,
660164,12,1,1,380,7,multispecies,Lilly pilly,Syzygium,
594923,12,12,1,1,7,multispecies,Plum,Prunus,
592387,1,,1,537,8,species,Breadfruit,Artocarpus altilis,
592391,1,,1,537,8,species,Breadfruit,Artocarpus altilis,
607952,8,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
569790,2,2,1,76,6,genus,Guava,Psidium,
567949,8,9,1,48,7,multispecies,Blackberry,Rubus,
591942,3,3,1,14,8,species,Apple,Malus pumila,Malus domestica
3102,8,9,1,114,6,genus,Apple,Malus,
287545,1,2,1,23,8,species,Mandarin,Citrus reticulata,
567876,9,10,1,20,8,species,Common fig,Ficus carica,
569894,3,3,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
3600,9,,1,116,8,species,Pawpaw,Asimina triloba,
308645,8,10,1,275,8,species,Carob,Ceratonia siliqua,
666139,5,,1,157,8,species,Garlic mustard,Alliaria petiolata,
666131,5,9,1,157,8,species,Garlic mustard,Alliaria petiolata,
666136,5,,1,157,8,species,Garlic mustard,Alliaria petiolata,
1067622,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067605,9,10,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1065300,8,10,3,147,8,species,Sassafras,Sassafras albidum,
1065300,8,10,3,1566,9,subspecies,McIntosh apple,Malus pumila 'McIntosh',Malus domestica 'McIntosh'
1065300,8,10,3,16,6,genus,Grape,Vitis,
610785,9,10,1,16,6,genus,Grape,Vitis,
1067761,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067481,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1067482,9,11,1,12,7,multispecies,Persimmon,Diospyros,
1067483,9,10,1,116,8,species,Pawpaw,Asimina triloba,
1067484,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067487,6,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1067486,6,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1067904,3,4,1,542,8,species,Wild garlic,Allium ursinum,
1067491,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067492,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067493,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067496,8,10,1,114,6,genus,Apple,Malus,
1067505,9,,1,1044,6,genus,Horse-chestnut,Aesculus,
595197,3,7,1,4,8,species,Lemon,Citrus x limon,
607418,7,9,1,205,0,polyphyletic,Chamomile,Asteraceae,
611263,8,9,1,197,8,species,Oregon-grape,Mahonia aquifolium,
656845,10,12,2,144,6,genus,Hickory,Carya,
656845,10,12,2,246,8,species,American persimmon,Diospyros virginiana,
800941,8,8,1,14,8,species,Apple,Malus pumila,Malus domestica
804691,9,11,1,13,8,species,Pomegranate,Punica granatum,
606641,6,7,1,396,8,species,Saskatoon,Amelanchier alnifolia,
606710,7,8,1,418,8,species,Common mango,Mangifera indica,
606464,7,8,1,48,7,multispecies,Blackberry,Rubus,
607896,4,7,4,48,7,multispecies,Blackberry,Rubus,
607896,4,7,4,795,0,polyphyletic,Puffball,Basidiomycota,
607896,4,7,4,719,6,genus,Chanterelle,Cantharellus,
607896,4,7,4,89,1,kingdom,Mushroom,Fungi,
594384,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
594138,9,10,1,114,6,genus,Apple,Malus,
611498,8,9,1,20,8,species,Common fig,Ficus carica,
606325,6,7,1,96,8,species,Black mulberry,Morus nigra,
666836,6,8,1,121,8,species,Sour cherry,Prunus cerasus,
667262,7,8,1,92,6,genus,Mulberry,Morus,
666109,3,9,1,9,6,genus,Sage,Salvia,
665786,5,8,1,17,6,genus,Lavender,Lavandula,
804515,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
804690,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
616946,9,10,2,388,8,species,Blackthorn,Prunus spinosa,
616946,9,10,2,14,8,species,Apple,Malus pumila,Malus domestica
666546,9,10,1,73,6,genus,Walnut,Juglans,
607750,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
667009,7,8,1,48,7,multispecies,Blackberry,Rubus,
666333,6,6,1,92,6,genus,Mulberry,Morus,
607261,8,,1,275,8,species,Carob,Ceratonia siliqua,
610813,6,7,1,749,8,species,Hygrophorus milky,Lactarius hygrophoroides,
804816,8,10,1,20,8,species,Common fig,Ficus carica,
607731,8,9,1,445,6,genus,Fig,Ficus,
606522,7,8,2,106,6,genus,Currant,Ribes,
606522,7,8,2,126,8,species,Gooseberry,Ribes uva-crispa,
666488,4,9,1,3,8,species,Orange,Citrus x sinensis,
665807,6,6,1,141,8,species,Downy serviceberry,Amelanchier arborea,
594380,12,,1,114,6,genus,Apple,Malus,
657320,10,12,1,173,8,species,Red mulberry,Morus rubra,
665857,8,10,1,59,8,species,Olive,Olea europaea,
804802,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607818,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
607007,6,7,1,115,6,genus,Serviceberry,Amelanchier,
594112,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
656929,8,9,2,16,6,genus,Grape,Vitis,
656929,8,9,2,48,7,multispecies,Blackberry,Rubus,
607445,8,11,1,16,6,genus,Grape,Vitis,
607311,10,11,1,281,8,species,Shagbark hickory,Carya ovata,
666034,4,5,1,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
666316,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
606935,6,9,3,14,8,species,Apple,Malus pumila,Malus domestica
606935,6,9,3,16,6,genus,Grape,Vitis,
606935,6,9,3,122,7,multispecies,Raspberry,Rubus,
606210,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
611505,8,9,1,246,8,species,American persimmon,Diospyros virginiana,
607460,7,7,1,115,6,genus,Serviceberry,Amelanchier,
666036,3,5,1,96,8,species,Black mulberry,Morus nigra,
667076,5,5,1,585,8,species,Chives,Allium schoenoprasum,
593945,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
667027,7,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
800943,8,9,1,197,8,species,Oregon-grape,Mahonia aquifolium,
607019,7,8,1,15,6,genus,Pear,Pyrus,
607252,6,7,1,62,7,multispecies,Cherry,Prunus,
607673,8,,1,48,7,multispecies,Blackberry,Rubus,
595363,8,9,1,48,7,multispecies,Blackberry,Rubus,
607478,7,7,1,62,7,multispecies,Cherry,Prunus,
665981,7,10,1,48,7,multispecies,Blackberry,Rubus,
804732,8,9,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
606788,7,9,1,48,7,multispecies,Blackberry,Rubus,
656818,10,11,2,384,0,polyphyletic,Nut tree,Plantae,
656818,10,11,2,144,6,genus,Hickory,Carya,
666690,7,8,1,62,7,multispecies,Cherry,Prunus,
804625,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
606730,7,7,1,122,7,multispecies,Raspberry,Rubus,
